TARIH;MAL_TURU;MAL_ADI;BIRIM;ASGARI_UCRET;AZAMI_UCRET
2021-06-14 00:00:00;BALIK;ISTAVRİT (DONUK);KG;8.33;10.0
2021-06-14 00:00:00;BALIK;LÜFER ( DENİZ);KG;100.0;100.0
2021-06-14 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;3.0;80.0
2021-06-14 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;8.0;23.0
2021-06-14 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;8.33;33.33
2021-06-14 00:00:00;BALIK;SARGOZ(DENİZ);KG;40.0;50.0
2021-06-14 00:00:00;BALIK;ÇIPURA (DENİZ);KG;70.0;110.0
2021-06-15 00:00:00;BALIK;SOKKAN(DENİZ);KG;16.0;16.0
2021-06-15 00:00:00;BALIK;IZMARIT (DENİZ);KG;7.5;10.0
2021-06-15 00:00:00;BALIK;MELANUR (DENİZ);KG;5.0;10.0
2021-06-15 00:00:00;BALIK;LÜFER ( DENİZ);KG;50.0;100.0
2021-06-15 00:00:00;BALIK;DIL;KG;30.0;110.0
2021-06-15 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;16.67
2021-06-15 00:00:00;BALIK;MIRMIR (DENİZ);KG;15.0;70.0
2021-06-15 00:00:00;BALIK;ZARGANA (DENİZ);KG;50.0;50.0
2021-06-15 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;4.0;8.0
2021-06-15 00:00:00;İTHAL (DONUK);DONUK(KALAMAR);KG;120.0;120.0
2021-06-15 00:00:00;BALIK;FENER (DENİZ);KG;3.0;90.0
2021-06-15 00:00:00;BALIK;KAMİT(DENİZ);KG;3.33;3.33
2021-06-15 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;45.0
2021-06-15 00:00:00;BALIK;KARİDES (DENİZ);KG;45.0;280.0
2021-06-15 00:00:00;BALIK;LİDAKİ (DENİZ);KG;8.0;60.0
2021-06-15 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;3.0;20.0
2021-06-15 00:00:00;BALIK;ISKORPIT (DENİZ);KG;10.0;180.0
2021-06-15 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;12.0;12.0
2021-06-15 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;50.0;160.0
2021-06-15 00:00:00;BALIK;SARGOZ(DENİZ);KG;6.0;6.0
2021-06-15 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;70.0
2021-06-15 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;140.0;200.0
2021-06-15 00:00:00;BALIK;KUPEZ (DONUK);KG;8.33;8.33
2021-06-15 00:00:00;BALIK;DONUK SARDALYA;KG;8.33;12.5
2021-06-15 00:00:00;BALIK;KALKAN (DENİZ);KG;100.0;100.0
2021-06-15 00:00:00;BALIK;BARBUN (TEKİR);KG;30.0;65.0
2021-06-15 00:00:00;BALIK;MEZGİT (DENİZ);KG;15.0;25.0
2021-06-15 00:00:00;BALIK;ÇIPURA (DENİZ);KG;100.0;110.0
2021-06-15 00:00:00;TATLI SU;SOMON ( TATLI );KG;40.0;60.0
2021-06-15 00:00:00;BALIK;MASKO DENİZ;KG;20.0;20.0
2021-06-15 00:00:00;BALIK;DONUK HAMSİ;KG;10.0;12.5
2021-06-15 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;40.0;40.0
2021-06-15 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;250.0;450.0
2021-06-15 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;26.0;75.0
2021-06-15 00:00:00;BALIK;SARPA (DENİZ);KG;7.0;15.0
2021-06-15 00:00:00;BALIK;SARDALYA (DENİZ);KG;8.33;29.17
2021-06-15 00:00:00;BALIK;LAHOZ (DENİZ);KG;120.0;230.0
2021-06-15 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;80.0;80.0
2021-06-15 00:00:00;BALIK;SİNARİT (DENİZ);KG;35.0;35.0
2021-06-15 00:00:00;BALIK;KUPEZ (DENİZ);KG;2.92;18.33
2021-06-15 00:00:00;BALIK;KRAÇA ( DENİZ );KG;3.33;6.67
2021-06-15 00:00:00;BALIK;USKUMRU (DENİZ);KG;6.67;42.0
2021-06-15 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;17.0;17.0
2021-06-15 00:00:00;BALIK;EŞKİNA(DENİZ);KG;35.0;35.0
2021-06-15 00:00:00;BALIK;KOLYOZ (DONUK);KG;10.0;10.0
2021-06-15 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;36.0;36.0
2021-06-15 00:00:00;BALIK;TIRSI (DENİZ);KG;0.83;12.5
2021-06-15 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;5.83;25.0
2021-06-15 00:00:00;BALIK;TEKİR(DENİZ);KG;5.0;40.0
2021-06-15 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;18.0;18.0
2021-06-15 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;80.0
2021-06-15 00:00:00;BALIK;GRANYOZ (DENİZ);KG;25.0;55.0
2021-06-15 00:00:00;BALIK;KOLYOZ (DENİZ);KG;12.5;16.67
2021-06-15 00:00:00;BALIK;BARBUN(KAYA);KG;160.0;270.0
2021-06-15 00:00:00;BALIK;KOFANA ( DENİZ );KG;40.0;60.0
2021-06-15 00:00:00;BALIK;KALAMAR (DENİZ);KG;120.0;150.0
2021-06-15 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;150.0
2021-06-15 00:00:00;BALIK;ISPAROZ (DENİZ);KG;5.0;20.0
2021-06-15 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;2.0;40.0
2021-06-15 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;20.0;50.0
2021-06-15 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;12.5;40.0
2021-06-16 00:00:00;BALIK;VATOZ (DENİZ);KG;4.0;4.0
2021-06-16 00:00:00;BALIK;MIRMIR (DENİZ);KG;23.0;60.0
2021-06-16 00:00:00;TATLI SU;SAZAN ( TATLI );KG;5.5;16.0
2021-06-16 00:00:00;BALIK;ZARGANA (DENİZ);KG;5.0;40.0
2021-06-16 00:00:00;BALIK;LAHOZ (DENİZ);KG;180.0;180.0
2021-06-16 00:00:00;BALIK;TIRSI (DENİZ);KG;4.17;16.67
2021-06-16 00:00:00;BALIK;KUPEZ (DONUK);KG;4.17;10.0
2021-06-16 00:00:00;BALIK;DONUK PALAMUT;ADET;15.0;15.0
2021-06-16 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;8.0;60.0
2021-06-16 00:00:00;BALIK;IZMARIT (DENİZ);KG;5.0;10.0
2021-06-16 00:00:00;BALIK;ISKORPIT (DENİZ);KG;14.0;14.0
2021-06-16 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;220.0;330.0
2021-06-16 00:00:00;BALIK;TURNA (DENİZ);KG;40.0;80.0
2021-06-16 00:00:00;BALIK;DONUK SARDALYA;KG;10.83;12.5
2021-06-16 00:00:00;BALIK;KOLYOZ (DONUK);KG;11.67;11.67
2021-06-16 00:00:00;BALIK;DONUK HAMSİ;KG;10.0;12.5
2021-06-16 00:00:00;İTHAL (DONUK);DONUK(KALAMAR);KG;110.0;120.0
2021-06-16 00:00:00;BALIK;KRAÇA ( DENİZ );KG;8.33;14.17
2021-06-16 00:00:00;BALIK;KALKAN (DENİZ);KG;60.0;80.0
2021-06-16 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;3.0;20.0
2021-06-16 00:00:00;BALIK;BARBUN (TEKİR);KG;15.0;60.0
2021-06-16 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;12.0;27.0
2021-06-16 00:00:00;BALIK;USKUMRU (DONUK);KG;36.0;42.0
2021-06-16 00:00:00;BALIK;AKYA (DENİZ);KG;70.0;90.0
2021-06-16 00:00:00;BALIK;MELANUR (DENİZ);KG;5.0;25.0
2021-06-16 00:00:00;BALIK;ISPAROZ (DENİZ);KG;4.0;7.0
2021-06-16 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;34.0;80.0
2021-06-16 00:00:00;BALIK;KOFANA ( DENİZ );KG;60.0;60.0
2021-06-16 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;25.0;70.0
2021-06-16 00:00:00;BALIK;BAKALYARO(KÜÇÜKBOY);KG;10.0;65.0
2021-06-16 00:00:00;BALIK;SARDALYA (DENİZ);KG;16.67;33.33
2021-06-16 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;25.0;40.0
2021-06-16 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;100.0;100.0
2021-06-16 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;30.0;42.0
2021-06-16 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;200.0
2021-06-16 00:00:00;BALIK;DIL;KG;15.0;180.0
2021-06-16 00:00:00;BALIK;ÇIPURA (DENİZ);KG;80.0;130.0
2021-06-16 00:00:00;BALIK;TİRSİ (DONUK);KG;5.83;12.5
2021-06-16 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;80.0;80.0
2021-06-16 00:00:00;BALIK;KUPEZ (DENİZ);KG;2.92;20.83
2021-06-16 00:00:00;BALIK;TEKİR(DENİZ);KG;10.0;35.0
2021-06-16 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;18.0;20.0
2021-06-16 00:00:00;BALIK;LÜFER ( DENİZ);KG;70.0;80.0
2021-06-16 00:00:00;BALIK;FENER (DENİZ);KG;18.0;30.0
2021-06-16 00:00:00;TATLI SU;SOMON ( TATLI );KG;25.0;60.0
2021-06-16 00:00:00;BALIK;KALAMAR (DENİZ);KG;100.0;160.0
2021-06-16 00:00:00;BALIK;KARİDES (DENİZ);KG;20.0;300.0
2021-06-16 00:00:00;BALIK;EŞKİNA(DENİZ);KG;8.0;40.0
2021-06-16 00:00:00;BALIK;MEZGİT (DENİZ);KG;5.0;8.0
2021-06-16 00:00:00;BALIK;LİDAKİ (DENİZ);KG;15.0;80.0
2021-06-16 00:00:00;BALIK;SARGOZ(DENİZ);KG;40.0;40.0
2021-06-16 00:00:00;BALIK;GRANYOZ (DENİZ);KG;30.0;50.0
2021-06-16 00:00:00;BALIK;ÇİMÇİM (DONUK);KG;45.0;45.0
2021-06-16 00:00:00;BALIK;ISTAVRİT (DONUK);KG;12.5;12.5
2021-06-16 00:00:00;BALIK;BARBUN(DONUK);KG;110.0;110.0
2021-06-16 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;18.0
2021-06-16 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;1.67;35.0
2021-06-16 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;5.0;10.0
2021-06-16 00:00:00;BALIK;DONUK DİL;KG;60.0;80.0
2021-06-16 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;40.0
2021-06-16 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;15.0;20.0
2021-06-16 00:00:00;BALIK;BARBUN(KAYA);KG;190.0;270.0
2021-06-16 00:00:00;BALIK;YENGEÇ (DENİZ);KG;20.0;180.0
2021-06-16 00:00:00;BALIK;KOLYOZ (DENİZ);KG;12.0;33.0
2021-06-17 00:00:00;BALIK;HANOS ( DENİZ );KG;2.0;2.0
2021-06-17 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;16.0;23.0
2021-06-17 00:00:00;BALIK;SARGOZ(DENİZ);KG;5.0;5.0
2021-06-17 00:00:00;TATLI SU;SAZAN ( TATLI );KG;5.0;13.0
2021-06-17 00:00:00;BALIK;MELANUR (DENİZ);KG;10.0;25.0
2021-06-17 00:00:00;BALIK;LİDAKİ (DENİZ);KG;7.0;70.0
2021-06-17 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;20.0;70.0
2021-06-17 00:00:00;BALIK;TOMBIK(DENİZ);KG;8.0;8.0
2021-06-17 00:00:00;BALIK;ÇIPURA (DENİZ);KG;100.0;120.0
2021-06-17 00:00:00;BALIK;MIRMIR (DENİZ);KG;14.0;50.0
2021-06-17 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;25.0
2021-06-17 00:00:00;BALIK;USKUMRU (DENİZ);KG;8.0;8.0
2021-06-17 00:00:00;BALIK;AHTOPOT (DENİZ);KG;20.0;70.0
2021-06-17 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.5;5.0
2021-06-17 00:00:00;BALIK;KEFAL (DENİZ);KG;3.33;22.5
2021-06-17 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;2.5;6.67
2021-06-17 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;8.33;45.0
2021-06-17 00:00:00;BALIK;AKYA (DENİZ);KG;75.0;75.0
2021-06-17 00:00:00;BALIK;BARBUN(KAYA);KG;200.0;250.0
2021-06-17 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;65.0
2021-06-17 00:00:00;BALIK;SARDALYA (DENİZ);KG;6.67;33.33
2021-06-17 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;27.0
2021-06-17 00:00:00;BALIK;GRANYOZ (DENİZ);KG;15.0;55.0
2021-06-17 00:00:00;BALIK;HAMSI (DENİZ);KG;4.17;12.5
2021-06-17 00:00:00;BALIK;TEKİR(DENİZ);KG;9.0;9.0
2021-06-17 00:00:00;BALIK;TIRSI (DENİZ);KG;6.67;16.67
2021-06-17 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;5.0;9.0
2021-06-17 00:00:00;BALIK;KARİDES (DENİZ);KG;45.0;250.0
2021-06-17 00:00:00;BALIK;IZMARIT (DENİZ);KG;5.0;5.0
2021-06-17 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;15.0;15.0
2021-06-17 00:00:00;BALIK;DIL;KG;40.0;200.0
2021-06-17 00:00:00;BALIK;SARPA (DENİZ);KG;8.0;15.0
2021-06-17 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;26.0;75.0
2021-06-17 00:00:00;İTHAL (DONUK);ITHAL USKUMRU(DONUK);KG;20.0;20.0
2021-06-17 00:00:00;BALIK;LÜFER ( DENİZ);KG;80.0;80.0
2021-06-17 00:00:00;BALIK;KOLYOZ (DENİZ);KG;10.0;25.0
2021-06-17 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;10.0;20.0
2021-06-17 00:00:00;BALIK;ISKORPIT (DENİZ);KG;4.0;120.0
2021-06-17 00:00:00;BALIK;ZARGANA (DENİZ);KG;18.0;25.0
2021-06-17 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;4.0;50.0
2021-06-17 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;220.0;450.0
2021-06-17 00:00:00;BALIK;KOFANA ( DENİZ );KG;50.0;80.0
2021-06-17 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;18.0;25.0
2021-06-17 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;8.0;15.0
2021-06-17 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;20.0;47.0
2021-06-17 00:00:00;BALIK;LEVREK (DENİZ);KG;40.0;60.0
2021-06-17 00:00:00;TATLI SU;SOMON ( TATLI );KG;38.0;60.0
2021-06-17 00:00:00;BALIK;TURNA (DENİZ);KG;4.0;35.0
2021-06-17 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;12.0;12.0
2021-06-17 00:00:00;BALIK;SÜBYE (DENİZ);KG;3.0;30.0
2021-06-18 00:00:00;BALIK;KOLYOZ (DENİZ);KG;5.42;20.0
2021-06-18 00:00:00;BALIK;BÜLBÜL (DENİZ );KG;9.0;12.0
2021-06-18 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;6.67;6.67
2021-06-18 00:00:00;TATLI SU;SUDAK ( TATLI );KG;20.0;20.0
2021-06-18 00:00:00;BALIK;PALAMUT-TORİK (DENİZ;ADET;5.0;20.0
2021-06-18 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;26.0;75.0
2021-06-18 00:00:00;BALIK;KOFANA ( DENİZ );KG;35.0;80.0
2021-06-18 00:00:00;BALIK;BARBUN (TEKİR);KG;10.0;110.0
2021-06-18 00:00:00;BALIK;LÜFER ( DENİZ);KG;50.0;90.0
2021-06-18 00:00:00;BALIK;LİDAKİ (DENİZ);KG;10.0;80.0
2021-06-18 00:00:00;BALIK;MELANUR (DENİZ);KG;15.0;20.0
2021-06-18 00:00:00;BALIK;ÇIPURA (DENİZ);KG;32.0;120.0
2021-06-18 00:00:00;BALIK;KALKAN (DENİZ);KG;220.0;250.0
2021-06-18 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.4;2.4
2021-06-18 00:00:00;BALIK;FENER (DENİZ);KG;15.0;30.0
2021-06-18 00:00:00;BALIK;MIRMIR (DENİZ);KG;23.0;80.0
2021-06-18 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;4.0;8.0
2021-06-18 00:00:00;BALIK;SOKKAN(DENİZ);KG;35.0;35.0
2021-06-18 00:00:00;BALIK;VATOZ (DENİZ);KG;4.0;4.0
2021-06-18 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;10.0;140.0
2021-06-18 00:00:00;BALIK;PEYGAMBER (DENİZ);KG;30.0;30.0
2021-06-18 00:00:00;BALIK;BAKALYAR(BÜYÜKBOY);KG;10.0;70.0
2021-06-18 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;23.0;25.0
2021-06-18 00:00:00;BALIK;FANGRI (DENİZ);KG;240.0;270.0
2021-06-18 00:00:00;BALIK;SARPA (DENİZ);KG;7.0;17.0
2021-06-18 00:00:00;BALIK;MEZGİT (DENİZ);KG;15.0;15.0
2021-06-18 00:00:00;BALIK;PAPAĞAN ( DENİZ );KG;5.0;5.0
2021-06-18 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.25;18.33
2021-06-18 00:00:00;TATLI SU;SOMON ( TATLI );KG;58.0;80.0
2021-06-18 00:00:00;BALIK;GRANYOZ (DENİZ);KG;20.0;50.0
2021-06-18 00:00:00;BALIK;KALAMAR (DENİZ);KG;120.0;160.0
2021-06-18 00:00:00;BALIK;KIRLANGIÇ (DENİZ);KG;7.0;9.0
2021-06-18 00:00:00;BALIK;TIRSI (DENİZ);KG;0.83;20.83
2021-06-18 00:00:00;BALIK;SARDALYA (DENİZ);KG;8.33;37.5
2021-06-18 00:00:00;BALIK;ISPAROZ (DENİZ);KG;2.0;7.0
2021-06-18 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;24.0;41.0
2021-06-18 00:00:00;BALIK;KEFAL (DENİZ);KG;4.17;35.0
2021-06-18 00:00:00;BALIK;KARİDES (DENİZ);KG;170.0;310.0
2021-06-18 00:00:00;BALIK;SÜBYE (DENİZ);KG;40.0;40.0
2021-06-18 00:00:00;BALIK;KRAÇA ( DENİZ );KG;4.17;4.17
2021-06-18 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;300.0;300.0
2021-06-18 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;2.0;50.0
2021-06-18 00:00:00;BALIK;DIL;KG;20.0;80.0
2021-06-18 00:00:00;BALIK;YAZILIORKINOS(DENİZ);KG;6.5;6.5
2021-06-18 00:00:00;BALIK;SİNARİT (DENİZ);KG;100.0;180.0
2021-06-18 00:00:00;BALIK;HAMSI (DENİZ);KG;5.83;20.0
2021-06-18 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;4.17;40.0
2021-06-18 00:00:00;BALIK;BARBUN(KAYA);KG;30.0;180.0
2021-06-18 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;78.0;78.0
2021-06-18 00:00:00;BALIK;LEVREK (DENİZ);KG;50.0;110.0
2021-06-18 00:00:00;BALIK;ISKORPIT (DENİZ);KG;6.5;80.0
2021-06-18 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;15.0;20.0
2021-06-18 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;10.0;65.0
2021-06-19 00:00:00;BALIK;SÜBYE (DENİZ);KG;30.0;30.0
2021-06-19 00:00:00;BALIK;BARBUN(KAYA);KG;150.0;300.0
2021-06-19 00:00:00;BALIK;SARPA (DENİZ);KG;5.0;18.0
2021-06-19 00:00:00;BALIK;LİDAKİ (DENİZ);KG;12.0;80.0
2021-06-19 00:00:00;TATLI SU;İTHAL SOMON(TATLI);KG;80.0;80.0
2021-06-19 00:00:00;BALIK;SOKKAN(DENİZ);KG;30.0;35.0
2021-06-19 00:00:00;BALIK;ÇIPURA (DENİZ);KG;50.0;130.0
2021-06-19 00:00:00;BALIK;KOLYOZ (DENİZ);KG;3.33;20.0
2021-06-19 00:00:00;BALIK;MELANUR (DENİZ);KG;12.5;20.0
2021-06-19 00:00:00;BALIK;SİNARİT (DENİZ);KG;140.0;280.0
2021-06-19 00:00:00;BALIK;TIRSI (DENİZ);KG;2.92;30.0
2021-06-19 00:00:00;BALIK;İSTAVRİT(SARI KANAT);KG;6.67;45.0
2021-06-19 00:00:00;BALIK;ÇUÇUNA;KG;30.0;30.0
2021-06-19 00:00:00;BALIK;AKYA (DENİZ);KG;25.0;25.0
2021-06-19 00:00:00;BALIK;DONUK DİL;KG;25.0;80.0
2021-06-19 00:00:00;BALIK;ISTAVRIT (DENİZ);KG;5.83;5.83
2021-06-19 00:00:00;TATLI SU;SAZAN ( TATLI );KG;12.0;15.0
2021-06-19 00:00:00;BALIK;DIL;KG;30.0;110.0
2021-06-19 00:00:00;BALIK;LÜFER (KÜÇÜK );KG;25.0;25.0
2021-06-19 00:00:00;BALIK;FANGRI (DENİZ);KG;280.0;280.0
2021-06-19 00:00:00;BALIK;ÇİMÇİM (DENİZ);KG;17.0;17.0
2021-06-19 00:00:00;BALIK;KUPEZ (DENİZ);KG;1.67;20.83
2021-06-19 00:00:00;BALIK;SARDALYA (DENİZ);KG;8.33;33.33
2021-06-19 00:00:00;KÜLTÜR;LEVREK ( KÜLTÜR );KG;15.0;49.0
2021-06-19 00:00:00;TATLI SU;ALABALIK ( TATLI );KG;21.0;25.0
2021-06-19 00:00:00;BALIK;MIRMIR (DENİZ);KG;15.0;70.0
2021-06-19 00:00:00;BALIK;KAMİT(DENİZ);KG;3.33;11.67
2021-06-19 00:00:00;BALIK;ZARGANA (DENİZ);KG;50.0;50.0
2021-06-19 00:00:00;BALIK;BARBUN (TEKİR);KG;45.0;280.0
2021-06-19 00:00:00;BALIK;IZMARIT (DENİZ);KG;2.6;6.0
2021-06-19 00:00:00;BALIK;MERCAN(KÜÇÜK BOY);KG;6.0;8.0
2021-06-19 00:00:00;BALIK;HAMSI (DENİZ);KG;10.0;25.0
2021-06-19 00:00:00;BALIK;MERCAN (BÜYÜKBOY);KG;18.0;180.0
2021-06-19 00:00:00;BALIK;AHTOPOT (DENİZ);KG;40.0;60.0
2021-06-19 00:00:00;BALIK;KEFAL (DENİZ);KG;5.0;40.0
2021-06-19 00:00:00;BALIK;İSTAKOZ (DENİZ);KG;20.0;500.0
2021-06-19 00:00:00;KÜLTÜR;ÇİPURA ( KÜLTÜR );KG;24.0;41.0
2021-06-19 00:00:00;BALIK;GRANYOZ (DENİZ);KG;30.0;50.0
2021-06-19 00:00:00;BALIK;TİRSİ (DONUK);KG;5.83;5.83
2021-06-19 00:00:00;TATLI SU;SUDAK ( TATLI );KG;30.0;30.0
2021-06-19 00:00:00;BALIK;KARAGÖZ (DENİZ);KG;5.0;50.0
2021-06-19 00:00:00;BALIK;LEVREK (DENİZ);KG;34.0;100.0
2021-06-19 00:00:00;BALIK;EŞKİNA(DENİZ);KG;50.0;50.0
